Customer ID,Services,ISP (INR),Marginal Cost (INR),Discount Type,Discount Amount (INR),Billed Cost (INR),Date,Time
300719,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-06-18,15:57:59
100528,"Haircut (Female)', 'Upper Body Waxing'","249, 1399",1648,,0,1648,2022-06-18,18:36:34
200296,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-06-18,22:02:45
200236,Beard Trimming',49,49,,0,49,2022-06-19,1:06:27
200601,Haircut (Male)',149,149,,0,149,2022-06-19,11:26:40
100155,Haircut (Male)',149,149,,0,149,2022-06-19,20:17:10
100286,Eyebrow Threading',74,74,,0,74,2022-06-20,3:44:23
300841,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2022-06-20,5:07:53
100713,Haircut (Male)',149,149,,0,149,2022-06-20,5:39:56
100937,Haircut (Female)',249,249,,0,249,2022-06-20,21:06:01
300247,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2022-06-20,22:16:51
100600,"Eyebrow Threading', 'Pedicure'","74, 249",323,,0,323,2022-06-21,5:43:45
100090,Haircut (Female)',249,249,,0,249,2022-06-21,10:11:55
100423,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2022-06-22,5:07:49
300819,Beard Trimming',49,49,,0,49,2022-06-22,11:55:26
100333,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-06-22,16:02:59
100357,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-06-23,0:02:43
100589,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-06-23,2:31:37
200924,Eyebrow Threading',74,74,,0,74,2022-06-23,4:16:49
100875,Haircut (Female)',249,249,,0,249,2022-06-23,4:21:58
100456,Beard Trimming',49,49,,0,49,2022-06-23,9:33:45
100776,Eyebrow Threading',74,74,,0,74,2022-06-23,12:47:46
100600,Haircut (Male)',149,149,,0,149,2022-06-23,16:17:03
200377,Haircut (Female)',249,249,,0,249,2022-06-23,19:55:31
200772,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-06-24,5:46:16
200564,Haircut (Male)',149,149,,0,149,2022-06-24,18:18:25
200894,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2022-06-25,20:46:38
100845,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,Membership Card,12.3,110.7,2022-06-26,11:23:21
300806,"Beard Trimming', 'Haircut (Female)'","49, 249",298,Membership Card,29.8,268.2,2022-06-26,12:43:52
200599,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2022-06-26,23:14:30
200605,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-06-27,2:10:15
300253,Beard Trimming',49,49,,0,49,2022-06-27,13:47:58
100393,Haircut (Male)',149,149,,0,149,2022-06-27,15:39:19
100917,Haircut (Male)',149,149,,0,149,2022-06-27,19:09:09
200867,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2022-06-27,20:11:50
200273,Beard Trimming',49,49,,0,49,2022-06-27,22:12:47
100807,Haircut (Male)',149,149,Membership Card,14.9,134.1,2022-06-27,23:05:23
300289,Beard Trimming',49,49,,0,49,2022-06-28,7:29:02
300120,"Eyebrow Threading', 'Full Body Massage'","74, 1359",1433,,0,1433,2022-06-28,7:54:25
100778,"Beard Trimming', 'Lower Body Waxing'","49, 1399",1448,,0,1448,2022-06-28,17:44:23
100197,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2022-06-28,18:22:23
200705,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,Membership Card,14.8,133.2,2022-06-29,0:28:51
100370,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2022-06-29,1:27:46
300775,Beard Trimming',49,49,,0,49,2022-06-29,6:01:59
200377,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2022-06-29,13:19:12
100743,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2022-06-29,18:40:28
200385,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2022-06-30,5:59:18
200106,"Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,Membership Card,147.3,1325.7,2022-06-30,6:58:45
200733,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2022-06-30,16:53:38
100271,Haircut (Female)',249,249,,0,249,2022-06-30,17:58:35
100246,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-07-01,1:51:41
100957,Beard Trimming',49,49,,0,49,2022-07-01,8:38:52
100486,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2022-07-01,12:10:57
100068,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-07-01,14:58:39
100663,Beard Trimming',49,49,,0,49,2022-07-01,17:20:39
200574,"Beard Trimming', 'Haircut (Male)'","49, 149",198,Membership Card,19.8,178.2,2022-07-02,6:51:31
200864,"Haircut (Female)', 'De-tan'","249, 249",498,,0,498,2022-07-02,8:54:17
100423,Haircut (Female)',249,249,,0,249,2022-07-02,10:26:30
100709,"Eyebrow Threading', 'Full Body Massage'","74, 1359",1433,,0,1433,2022-07-02,11:25:38
100535,"Haircut (Male)', 'Royal De-tan'","149, 529",678,,0,678,2022-07-03,4:05:22
200676,Beard Trimming',49,49,,0,49,2022-07-04,3:46:22
100922,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-07-04,4:43:47
100409,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-07-05,0:22:39
300542,Eyebrow Threading',74,74,,0,74,2022-07-05,6:21:36
200808,Haircut (Male)',149,149,,0,149,2022-07-05,8:49:14
200945,Eyebrow Threading',74,74,,0,74,2022-07-05,11:23:36
100909,Beard Trimming',49,49,,0,49,2022-07-06,5:50:56
300882,Haircut (Male)',149,149,,0,149,2022-07-06,12:55:44
200471,Beard Trimming',49,49,,0,49,2022-07-06,20:51:16
100383,Haircut (Male)',149,149,,0,149,2022-07-07,2:46:50
300344,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-07-07,13:34:54
300833,Beard Trimming',49,49,,0,49,2022-07-07,15:18:17
200076,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,Membership Card,49.8,448.2,2022-07-08,4:54:17
100223,Haircut (Female)',249,249,,0,249,2022-07-08,5:59:57
200574,Haircut (Female)',249,249,Membership Card,24.9,224.1,2022-07-08,7:37:37
200152,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2022-07-08,10:38:43
100646,Haircut (Female)',249,249,,0,249,2022-07-08,18:08:06
200474,Haircut (Female)',249,249,,0,249,2022-07-08,20:36:51
100541,Haircut (Male)',149,149,,0,149,2022-07-08,22:07:53
100155,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2022-07-08,23:51:18
300061,Haircut (Female)',249,249,,0,249,2022-07-09,1:39:34
300101,Haircut (Female)',249,249,,0,249,2022-07-09,1:54:12
200547,"Eyebrow Threading', 'De-tan'","74, 249",323,,0,323,2022-07-09,8:06:33
100054,Eyebrow Threading',74,74,,0,74,2022-07-09,8:50:05
100845,Haircut (Female)',249,249,Membership Card,24.9,224.1,2022-07-09,11:14:39
200676,Haircut (Female)',249,249,,0,249,2022-07-09,11:31:16
100308,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2022-07-09,13:20:22
300791,Haircut (Male)',149,149,,0,149,2022-07-09,14:23:31
300004,"Eyebrow Threading', 'Pedicure'","74, 249",323,Membership Card,32.3,290.7,2022-07-09,21:42:02
300775,Eyebrow Threading',74,74,,0,74,2022-07-10,0:03:44
200514,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2022-07-10,1:28:08
100007,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-07-10,10:04:24
100120,"Beard Trimming', 'Deep Hydrating'","49, 649",698,Membership Card,69.8,628.2,2022-07-10,14:03:27
300426,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-07-10,17:04:51
200106,"Beard Trimming', 'Royal De-tan', 'Eyebrow Threading'","49, 529, 74",652,Membership Card,65.2,586.8,2022-07-11,2:05:09
100976,Haircut (Male)',149,149,,0,149,2022-07-11,2:12:07
200161,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,Membership Card,22.3,200.7,2022-07-11,6:12:53
300597,Beard Trimming',49,49,,0,49,2022-07-11,8:18:40
300061,"Haircut (Male)', 'Eyebrow Threading', 'Beard Trimming'","149, 74, 49",272,,0,272,2022-07-11,10:01:09
200612,Beard Trimming',49,49,,0,49,2022-07-11,14:01:37
300957,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,Membership Card,32.3,290.7,2022-07-11,19:47:58
300229,Haircut (Male)',149,149,,0,149,2022-07-11,21:59:39
100834,Eyebrow Threading',74,74,,0,74,2022-07-11,22:22:09
100076,Haircut (Male)',149,149,,0,149,2022-07-12,5:27:38
200435,Eyebrow Threading',74,74,,0,74,2022-07-12,14:49:19
300227,Haircut (Male)',149,149,,0,149,2022-07-12,23:44:45
100697,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2022-07-13,3:35:10
200126,Haircut (Male)',149,149,Membership Card,14.9,134.1,2022-07-13,3:44:18
200011,Eyebrow Threading',74,74,,0,74,2022-07-13,4:17:29
200182,Beard Trimming',49,49,,0,49,2022-07-13,4:34:37
300365,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2022-07-14,2:16:34
200702,Eyebrow Threading',74,74,,0,74,2022-07-14,3:00:29
300245,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2022-07-14,3:11:17
100103,Haircut (Male)',149,149,,0,149,2022-07-14,7:33:02
100145,Haircut (Male)',149,149,,0,149,2022-07-14,15:41:02
100126,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2022-07-14,19:56:54
300847,Haircut (Male)',149,149,Membership Card,14.9,134.1,2022-07-15,13:04:34
300426,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2022-07-16,0:45:09
100068,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2022-07-16,1:03:47
100400,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,Membership Card,22.3,200.7,2022-07-16,10:31:34
100608,"Haircut (Female)', 'Manicure'","249, 239",488,,0,488,2022-07-16,15:54:32
300499,Beard Trimming',49,49,,0,49,2022-07-16,16:36:20
300144,"Haircut (Female)', 'Upper Body Waxing'","249, 1399",1648,,0,1648,2022-07-16,23:53:02
200092,Haircut (Male)',149,149,,0,149,2022-07-17,1:14:14
300483,Haircut (Female)',249,249,,0,249,2022-07-17,1:59:21
200613,Eyebrow Threading',74,74,,0,74,2022-07-17,2:36:43
300322,Beard Trimming',49,49,,0,49,2022-07-17,3:19:31
200889,"Haircut (Male)', 'Deep Hydrating'","149, 649",798,,0,798,2022-07-17,3:30:06
100421,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2022-07-17,4:48:45
200503,Haircut (Male)',149,149,,0,149,2022-07-17,5:05:37
300819,Eyebrow Threading',74,74,,0,74,2022-07-17,10:33:16
200450,Haircut (Male)',149,149,Membership Card,14.9,134.1,2022-07-17,23:53:51
300693,Beard Trimming',49,49,Membership Card,4.9,44.1,2022-07-18,8:47:12
300317,"Beard Trimming', 'Full Body Massage'","49, 1359",1408,,0,1408,2022-07-18,13:48:28
300837,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-07-18,21:46:34
100357,Haircut (Male)',149,149,,0,149,2022-07-18,22:11:23
100383,Beard Trimming',49,49,,0,49,2022-07-18,22:50:31
300979,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2022-07-19,1:48:14
300820,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-07-19,6:02:08
200759,Haircut (Male)',149,149,Membership Card,14.9,134.1,2022-07-19,7:51:29
300901,"Haircut (Male)', 'Deep Hydrating'","149, 649",798,,0,798,2022-07-20,0:41:42
200507,Haircut (Male)',149,149,,0,149,2022-07-20,0:45:31
300573,Eyebrow Threading',74,74,,0,74,2022-07-20,1:17:18
100247,Haircut (Female)',249,249,,0,249,2022-07-20,11:09:38
300535,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2022-07-20,11:34:23
300953,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2022-07-20,16:55:57
300294,"Haircut (Male)', 'Upper Body Waxing'","149, 1399",1548,,0,1548,2022-07-20,21:34:22
300109,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-07-20,22:17:04
100212,Haircut (Male)',149,149,,0,149,2022-07-21,4:48:12
300095,"Haircut (Female)', 'Deep Hydrating'","249, 649",898,,0,898,2022-07-21,12:49:26
300144,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-07-21,13:15:02
100663,Haircut (Male)',149,149,,0,149,2022-07-21,19:51:21
300820,"Haircut (Female)', 'Royal De-tan'","249, 529",778,,0,778,2022-07-22,6:48:20
200904,Haircut (Female)',249,249,,0,249,2022-07-22,22:39:49
300229,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2022-07-23,1:06:36
100270,Haircut (Male)',149,149,,0,149,2022-07-23,9:32:07
200732,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2022-07-23,16:09:43
100176,Haircut (Female)',249,249,,0,249,2022-07-23,16:26:28
100685,Eyebrow Threading',74,74,,0,74,2022-07-23,17:24:06
200548,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2022-07-23,19:02:31
100247,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-07-24,4:34:03
200827,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-07-24,19:43:18
300354,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-07-24,21:10:30
100143,"Eyebrow Threading', 'Upper Body Waxing'","74, 1399",1473,,0,1473,2022-07-25,0:20:49
100397,"Haircut (Female)', 'Lower Body Waxing'","249, 1399",1648,,0,1648,2022-07-25,1:37:01
300833,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-07-25,4:25:30
300953,Haircut (Male)',149,149,,0,149,2022-07-25,7:36:07
200182,Haircut (Male)',149,149,,0,149,2022-07-25,16:46:42
300897,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2022-07-25,18:04:39
300204,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,Membership Card,12.3,110.7,2022-07-25,22:06:38
300245,"Haircut (Female)', 'Lower Body Waxing'","249, 1399",1648,,0,1648,2022-07-25,22:10:35
100215,Beard Trimming',49,49,,0,49,2022-07-25,23:04:19
100503,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2022-07-26,3:12:52
300687,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2022-07-26,3:36:44
100416,Haircut (Male)',149,149,,0,149,2022-07-26,10:33:05
100608,Beard Trimming',49,49,,0,49,2022-07-26,13:09:04
200733,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2022-07-26,16:29:48
200038,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-07-26,18:55:08
100507,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2022-07-27,2:14:54
100681,Eyebrow Threading',74,74,,0,74,2022-07-27,8:35:37
100986,"Haircut (Female)', 'Manicure'","249, 239",488,,0,488,2022-07-27,9:04:35
200092,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-07-27,12:42:44
200028,Beard Trimming',49,49,,0,49,2022-07-27,14:17:03
300134,Haircut (Female)',249,249,,0,249,2022-07-27,19:53:55
300653,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2022-07-27,20:05:57
300285,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2022-07-28,12:33:10
200981,Beard Trimming',49,49,,0,49,2022-07-28,16:30:41
300988,Haircut (Female)',249,249,,0,249,2022-07-28,20:07:48
300419,Eyebrow Threading',74,74,,0,74,2022-07-29,1:40:37
200543,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2022-07-29,1:56:24
100371,Haircut (Male)',149,149,,0,149,2022-07-29,20:37:16
300737,"Eyebrow Threading', 'Haircut (Female)', 'Beard Trimming'","74, 249, 49",372,,0,372,2022-07-31,2:12:34
100845,"Beard Trimming', 'Beard Trimming'","49, 49",98,Membership Card,9.8,88.2,2022-07-31,4:45:19
100922,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-07-31,5:55:38
100507,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2022-07-31,6:11:54
300186,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-07-31,6:22:42
100661,"Eyebrow Threading', 'Upper Body Waxing'","74, 1399",1473,,0,1473,2022-07-31,6:46:33
100646,Eyebrow Threading',74,74,,0,74,2022-07-31,12:53:57
100160,"Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,,0,1473,2022-07-31,16:47:16
300637,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2022-08-01,0:14:59
100253,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2022-08-01,7:04:11
200011,Beard Trimming',49,49,,0,49,2022-08-01,10:32:04
100237,Haircut (Male)',149,149,Membership Card,14.9,134.1,2022-08-01,14:50:58
100400,"Haircut (Female)', 'Beard Trimming'","249, 49",298,Membership Card,29.8,268.2,2022-08-01,16:57:24
200624,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2022-08-01,18:59:29
300763,Beard Trimming',49,49,,0,49,2022-08-03,6:19:04
300151,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-08-03,8:15:31
300629,Eyebrow Threading',74,74,,0,74,2022-08-03,13:10:28
200676,Eyebrow Threading',74,74,,0,74,2022-08-03,14:41:12
100581,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-08-03,17:32:23
200624,Haircut (Female)',249,249,,0,249,2022-08-03,17:36:58
300553,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-08-03,19:27:23
300570,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2022-08-03,22:48:36
200808,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2022-08-04,4:26:50
300027,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2022-08-04,10:12:30
100054,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2022-08-04,20:41:10
300288,Eyebrow Threading',74,74,,0,74,2022-08-05,0:10:38
300570,Haircut (Male)',149,149,,0,149,2022-08-05,5:23:13
300805,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-08-05,12:18:27
300422,Haircut (Male)',149,149,,0,149,2022-08-05,17:20:36
100298,"Eyebrow Threading', 'Upper Body Waxing'","74, 1399",1473,,0,1473,2022-08-05,23:05:10
200445,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2022-08-06,2:28:53
200409,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2022-08-06,6:16:20
100731,Haircut (Male)',149,149,,0,149,2022-08-06,11:10:13
200803,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2022-08-06,14:10:30
200783,"Eyebrow Threading', 'Deep Hydrating'","74, 649",723,,0,723,2022-08-06,16:32:17
200252,Eyebrow Threading',74,74,,0,74,2022-08-06,16:54:16
100581,"Haircut (Male)', 'Royal De-tan'","149, 529",678,,0,678,2022-08-07,7:42:26
300708,Haircut (Male)',149,149,,0,149,2022-08-07,21:11:00
300689,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-08-08,8:16:00
300509,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,Membership Card,22.3,200.7,2022-08-08,10:44:53
100081,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-08-08,12:34:56
200377,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2022-08-08,12:57:30
300352,Haircut (Male)',149,149,,0,149,2022-08-09,3:00:01
300245,Haircut (Male)',149,149,,0,149,2022-08-09,20:47:15
300146,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2022-08-10,1:17:14
200605,Haircut (Male)',149,149,,0,149,2022-08-10,2:11:48
100743,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-08-11,7:49:50
100655,Beard Trimming',49,49,,0,49,2022-08-11,11:37:52
200920,"Eyebrow Threading', 'Eyebrow Threading', 'Beard Trimming'","74, 74, 49",197,,0,197,2022-08-11,21:28:18
100669,Beard Trimming',49,49,,0,49,2022-08-11,22:23:32
200991,Haircut (Female)',249,249,,0,249,2022-08-12,2:14:41
100393,Beard Trimming',49,49,,0,49,2022-08-12,4:59:36
200961,"Eyebrow Threading', 'De-tan'","74, 249",323,,0,323,2022-08-12,7:33:14
200081,"Haircut (Female)', 'Upper Body Waxing'","249, 1399",1648,,0,1648,2022-08-12,13:13:05
100068,Eyebrow Threading',74,74,,0,74,2022-08-13,8:23:58
300535,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2022-08-13,9:29:30
100746,Haircut (Male)',149,149,,0,149,2022-08-13,14:04:47
100081,Haircut (Male)',149,149,,0,149,2022-08-13,21:32:39
200920,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2022-08-14,0:25:57
300285,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2022-08-14,8:27:05
300344,"Haircut (Male)', 'Eyebrow Threading', 'Beard Trimming'","149, 74, 49",272,,0,272,2022-08-14,15:38:18
300868,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2022-08-14,22:53:18
100803,Eyebrow Threading',74,74,,0,74,2022-08-15,3:27:49
100365,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2022-08-15,13:21:06
300625,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,Membership Card,12.3,110.7,2022-08-15,13:54:01
100423,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2022-08-15,14:03:43
200919,"Beard Trimming', 'Haircut (Male)', 'Eyebrow Threading'","49, 149, 74",272,,0,272,2022-08-15,20:55:57
200684,Beard Trimming',49,49,,0,49,2022-08-15,23:54:06
100531,Eyebrow Threading',74,74,,0,74,2022-08-16,1:27:54
300135,Haircut (Male)',149,149,,0,149,2022-08-16,10:30:24
200055,"Haircut (Male)', 'Beard Trimming'","149, 49",198,Membership Card,19.8,178.2,2022-08-17,6:44:03
200676,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-08-17,14:24:59
200799,Beard Trimming',49,49,,0,49,2022-08-17,16:22:47
200876,Beard Trimming',49,49,,0,49,2022-08-17,20:28:47
200867,Haircut (Male)',149,149,,0,149,2022-08-17,22:03:07
200543,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2022-08-17,22:51:05
100045,Haircut (Female)',249,249,,0,249,2022-08-18,0:49:02
100467,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-08-18,3:23:30
300444,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2022-08-18,11:06:37
300013,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-08-18,23:40:38
200803,Haircut (Male)',149,149,,0,149,2022-08-19,3:53:39
100676,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2022-08-19,7:18:16
